id_cooperado,produto,tipo_interacao,data
2420,Seguro Empresarial,CONTRATOU,2025-12-25
2421,CPR,CONTRATOU,2026-01-12
2421,Seguro Safra,CONTRATOU,2026-03-12
2422,Previdencia,PESQUISOU,2025-09-05
2423,Seguro Empresarial,CONTRATOU,2026-04-14
2423,Antecipacao de Recebiveis,CONTRATOU,2026-01-08
2424,Giro Caixa,CONTRATOU,2025-04-16
2424,Giro Caixa,PESQUISOU,2025-06-08
2424,Giro Caixa,CONTRATOU,2026-02-04
2425,Cartao Black,CONTRATOU,2025-08-06
2425,Seguro de Vida,CONTRATOU,2025-12-02
2426,Consorcio Carro,PESQUISOU,2026-03-29
2426,Cartao Black,CONTRATOU,2025-05-01
2426,Seguro de Vida,PESQUISOU,2025-04-28
2426,Previdencia,CONTRATOU,2025-10-11
2427,Previdencia,CONTRATOU,2026-02-12
2427,Seguro de Vida,CONTRATOU,2026-02-15
2427,Cartao Black,PESQUISOU,2025-11-17
2428,Antecipacao de Recebiveis,CONTRATOU,2026-03-18
2428,Seguro Empresarial,PESQUISOU,2025-12-02
2429,CPR,CONTRATOU,2025-10-12
2429,Seguro Safra,CONTRATOU,2025-11-21
2429,Consorcio Trator,CONTRATOU,2025-12-12
2430,Consorcio Carro,CONTRATOU,2026-03-02
2430,Previdencia,PESQUISOU,2026-02-17
2430,Seguro de Vida,CONTRATOU,2025-10-26
2430,Emprestimo Pessoal,CONTRATOU,2026-01-22
2430,Seguro de Vida,CONTRATOU,2025-07-22
2431,Previdencia,CONTRATOU,2026-01-03
2431,Consorcio Carro,PESQUISOU,2025-12-24
2431,Seguro de Vida,CONTRATOU,2025-12-16
2431,Cartao Black,PESQUISOU,2025-11-18
2431,Seguro de Vida,CONTRATOU,2025-09-05
2432,Consorcio Carro,CONTRATOU,2026-04-11
2432,Cartao Black,CONTRATOU,2026-04-07
2433,Emprestimo Pessoal,CONTRATOU,2025-06-05
2433,Cartao Black,CONTRATOU,2025-07-09
2433,Emprestimo Pessoal,PESQUISOU,2025-06-17
2433,Emprestimo Pessoal,CONTRATOU,2025-06-21
2434,Consorcio Carro,PESQUISOU,2025-10-07
2434,Emprestimo Pessoal,PESQUISOU,2025-07-11
2434,Consorcio Carro,CONTRATOU,2025-07-30
2434,Previdencia,CONTRATOU,2025-10-05
2435,Giro Caixa,CONTRATOU,2025-10-06
2435,Maquininha,CONTRATOU,2026-03-05
2435,Antecipacao de Recebiveis,CONTRATOU,2025-10-03
2435,Antecipacao de Recebiveis,CONTRATOU,2025-10-07
2436,Previdencia,CONTRATOU,2026-03-20
2437,Giro Caixa,CONTRATOU,2025-08-08
2437,Antecipacao de Recebiveis,CONTRATOU,2025-06-01
2437,Antecipacao de Recebiveis,CONTRATOU,2025-10-15
2438,Custeio Agricola,CONTRATOU,2026-03-02
2439,Emprestimo Pessoal,CONTRATOU,2026-01-14
2439,Cartao Black,CONTRATOU,2025-11-25
2439,Seguro de Vida,PESQUISOU,2025-08-06
2440,Consorcio Carro,CONTRATOU,2025-10-10
2440,Cartao Black,CONTRATOU,2025-09-08
2440,Cartao Black,CONTRATOU,2026-04-12
2441,Cartao Black,CONTRATOU,2025-10-04
2442,Cartao Black,CONTRATOU,2025-06-13
2442,Previdencia,PESQUISOU,2026-01-08
2442,Consorcio Carro,PESQUISOU,2025-09-03
2443,Emprestimo Pessoal,PESQUISOU,2025-05-17
2443,Seguro de Vida,PESQUISOU,2026-01-06
2444,Antecipacao de Recebiveis,PESQUISOU,2025-10-11
2444,Antecipacao de Recebiveis,CONTRATOU,2025-08-01
2444,Seguro Empresarial,PESQUISOU,2025-12-03
2444,Seguro Empresarial,CONTRATOU,2025-10-04
2444,Antecipacao de Recebiveis,CONTRATOU,2026-02-17
2445,Consorcio Carro,PESQUISOU,2025-09-04
2445,Emprestimo Pessoal,CONTRATOU,2026-03-20
2445,Consorcio Carro,CONTRATOU,2026-01-11
2445,Cartao Black,CONTRATOU,2025-07-28
2445,Previdencia,CONTRATOU,2025-05-26
2446,Seguro Safra,CONTRATOU,2026-01-08
2446,Custeio Agricola,CONTRATOU,2026-01-02
2446,CPR,CONTRATOU,2025-09-13
2446,Consorcio Trator,CONTRATOU,2026-02-17
2447,Seguro Empresarial,PESQUISOU,2025-08-08
2447,Seguro Empresarial,CONTRATOU,2025-11-25
2447,Seguro Empresarial,CONTRATOU,2025-08-28
2448,Previdencia,CONTRATOU,2025-06-17
2448,Previdencia,CONTRATOU,2025-09-10
2449,Cartao Black,CONTRATOU,2025-11-24
2449,Cartao Black,PESQUISOU,2026-02-03
2449,Previdencia,CONTRATOU,2025-11-09
2449,Consorcio Carro,PESQUISOU,2026-01-22
2449,Cartao Black,CONTRATOU,2025-08-21
2450,Giro Caixa,CONTRATOU,2026-02-12
2450,Giro Caixa,PESQUISOU,2025-09-17
2450,Maquininha,CONTRATOU,2025-10-17
2450,Seguro Empresarial,CONTRATOU,2025-07-16
2450,Antecipacao de Recebiveis,PESQUISOU,2025-08-07
2451,Cartao Black,CONTRATOU,2025-12-26
2451,Consorcio Carro,CONTRATOU,2026-02-13
2452,Cartao Black,CONTRATOU,2025-05-11
2452,Seguro de Vida,CONTRATOU,2025-08-02
2453,Consorcio Carro,CONTRATOU,2025-05-09
2453,Emprestimo Pessoal,CONTRATOU,2025-07-01
2453,Cartao Black,CONTRATOU,2026-03-26
2453,Consorcio Carro,PESQUISOU,2026-02-10
2453,Previdencia,CONTRATOU,2025-09-16
2454,CPR,PESQUISOU,2025-06-29
2454,CPR,PESQUISOU,2026-02-12
2454,CPR,CONTRATOU,2026-02-01
2455,Emprestimo Pessoal,CONTRATOU,2025-05-30
2455,Cartao Black,CONTRATOU,2025-11-21
2455,Seguro de Vida,CONTRATOU,2025-12-17
2456,Consorcio Trator,PESQUISOU,2025-11-28
2457,Cartao Black,PESQUISOU,2026-02-10
2457,Seguro de Vida,CONTRATOU,2026-01-26
2457,Consorcio Carro,CONTRATOU,2025-08-07
2457,Consorcio Carro,CONTRATOU,2025-12-18
2457,Seguro de Vida,PESQUISOU,2025-05-23
2458,Seguro de Vida,CONTRATOU,2025-09-19
2458,Seguro de Vida,CONTRATOU,2025-11-27
2458,Emprestimo Pessoal,PESQUISOU,2026-03-07
2459,Emprestimo Pessoal,CONTRATOU,2025-07-14
2459,Consorcio Carro,CONTRATOU,2025-11-23
2459,Consorcio Carro,CONTRATOU,2025-11-17
2459,Seguro de Vida,CONTRATOU,2025-10-25
2460,Seguro Safra,CONTRATOU,2025-04-23
2460,Seguro Safra,PESQUISOU,2025-06-24
2460,CPR,CONTRATOU,2025-08-20
2461,Seguro de Vida,PESQUISOU,2025-06-27
2461,Cartao Black,CONTRATOU,2025-05-11
2461,Emprestimo Pessoal,CONTRATOU,2025-08-15
2461,Emprestimo Pessoal,CONTRATOU,2025-08-04
2462,Previdencia,CONTRATOU,2026-03-11
2462,Emprestimo Pessoal,CONTRATOU,2025-10-09
2462,Emprestimo Pessoal,PESQUISOU,2025-09-07
2462,Previdencia,PESQUISOU,2025-10-12
2463,Consorcio Trator,CONTRATOU,2025-10-19
2463,CPR,PESQUISOU,2025-12-02
2463,Seguro Safra,PESQUISOU,2025-07-01
2463,Consorcio Trator,CONTRATOU,2026-03-07
2463,Custeio Agricola,CONTRATOU,2025-06-07
2464,Cartao Black,PESQUISOU,2025-07-08
2464,Seguro de Vida,PESQUISOU,2026-04-04
2465,Giro Caixa,PESQUISOU,2026-03-09
2465,Maquininha,CONTRATOU,2026-04-06
2465,Giro Caixa,CONTRATOU,2025-10-23
2466,Consorcio Carro,PESQUISOU,2025-11-17
2466,Seguro de Vida,PESQUISOU,2025-12-10
2466,Seguro de Vida,CONTRATOU,2026-03-03
2467,Seguro de Vida,CONTRATOU,2025-10-07
2467,Previdencia,CONTRATOU,2025-07-29
2467,Emprestimo Pessoal,CONTRATOU,2025-11-30
2468,Seguro Safra,CONTRATOU,2025-11-30
2468,Custeio Agricola,CONTRATOU,2026-03-09
2468,Custeio Agricola,CONTRATOU,2026-02-07
2468,Consorcio Trator,CONTRATOU,2026-04-10
2469,Emprestimo Pessoal,PESQUISOU,2026-02-16
2470,Antecipacao de Recebiveis,CONTRATOU,2025-12-23
2470,Seguro Empresarial,CONTRATOU,2025-05-26
2470,Maquininha,CONTRATOU,2026-01-16
2471,Consorcio Carro,PESQUISOU,2025-04-18
2471,Consorcio Carro,CONTRATOU,2025-11-07
2472,Previdencia,CONTRATOU,2025-04-23
2472,Cartao Black,PESQUISOU,2025-12-15
2472,Cartao Black,CONTRATOU,2025-09-08
2472,Cartao Black,CONTRATOU,2025-08-01
2472,Emprestimo Pessoal,CONTRATOU,2025-04-22
2473,Cartao Black,CONTRATOU,2025-10-20
2473,Emprestimo Pessoal,CONTRATOU,2025-10-16
2473,Emprestimo Pessoal,CONTRATOU,2026-04-05
2473,Previdencia,CONTRATOU,2025-11-26
2474,Consorcio Carro,PESQUISOU,2025-08-30
2474,Emprestimo Pessoal,PESQUISOU,2025-05-14
2474,Consorcio Carro,PESQUISOU,2026-01-22
2474,Previdencia,PESQUISOU,2025-11-14
2475,CPR,CONTRATOU,2025-10-30
2475,CPR,PESQUISOU,2026-03-04
2475,Consorcio Trator,CONTRATOU,2025-07-11
2475,CPR,CONTRATOU,2026-03-15
2475,Custeio Agricola,PESQUISOU,2025-12-27
2476,Emprestimo Pessoal,PESQUISOU,2025-05-17
2476,Previdencia,CONTRATOU,2025-09-20
2476,Consorcio Carro,CONTRATOU,2025-08-06
2476,Seguro de Vida,CONTRATOU,2025-04-24
2476,Seguro de Vida,CONTRATOU,2026-01-26
2477,Seguro de Vida,PESQUISOU,2025-05-18
2477,Consorcio Carro,CONTRATOU,2025-10-28
2477,Seguro de Vida,PESQUISOU,2026-02-02
2477,Seguro de Vida,CONTRATOU,2025-11-27
2478,Consorcio Carro,CONTRATOU,2026-01-16
2478,Cartao Black,CONTRATOU,2026-02-01
2479,Giro Caixa,CONTRATOU,2025-05-28
2479,Antecipacao de Recebiveis,PESQUISOU,2025-06-14
2479,Maquininha,CONTRATOU,2025-09-20
2479,Giro Caixa,CONTRATOU,2025-07-05
2479,Maquininha,CONTRATOU,2025-12-10
2480,Consorcio Carro,CONTRATOU,2025-11-16
2480,Consorcio Carro,CONTRATOU,2026-03-25
2480,Consorcio Carro,CONTRATOU,2025-11-28
2480,Seguro de Vida,CONTRATOU,2026-01-17
2480,Consorcio Carro,CONTRATOU,2026-03-03
2481,Emprestimo Pessoal,PESQUISOU,2026-04-11
2481,Cartao Black,CONTRATOU,2025-05-24
2481,Consorcio Carro,CONTRATOU,2026-01-15
2482,Maquininha,CONTRATOU,2025-06-11
2483,Emprestimo Pessoal,CONTRATOU,2025-06-08
2484,Seguro de Vida,CONTRATOU,2025-05-26
2485,Consorcio Trator,CONTRATOU,2025-07-20
2485,Seguro Safra,CONTRATOU,2025-08-04
2485,Consorcio Trator,CONTRATOU,2026-04-12
2486,Cartao Black,CONTRATOU,2025-07-20
2486,Previdencia,PESQUISOU,2025-09-18
2486,Cartao Black,CONTRATOU,2026-01-12
2486,Previdencia,PESQUISOU,2026-03-16
2486,Previdencia,CONTRATOU,2026-04-05
2487,Emprestimo Pessoal,PESQUISOU,2026-04-03
2487,Seguro de Vida,PESQUISOU,2026-01-02
2487,Consorcio Carro,PESQUISOU,2025-08-14
2488,Seguro de Vida,CONTRATOU,2025-07-24
2488,Consorcio Carro,CONTRATOU,2025-05-01
2489,Maquininha,CONTRATOU,2026-03-16
2490,Giro Caixa,CONTRATOU,2026-03-18
2490,Antecipacao de Recebiveis,CONTRATOU,2026-02-05
2490,Seguro Empresarial,CONTRATOU,2025-11-04
2491,Previdencia,CONTRATOU,2025-07-18
2492,Cartao Black,CONTRATOU,2025-10-20
2492,Previdencia,PESQUISOU,2025-05-26
2492,Emprestimo Pessoal,CONTRATOU,2025-06-30
2492,Consorcio Carro,CONTRATOU,2025-11-13
2493,Consorcio Carro,CONTRATOU,2026-03-26
2493,Consorcio Carro,CONTRATOU,2025-05-03
2493,Previdencia,CONTRATOU,2026-04-06
2493,Previdencia,PESQUISOU,2026-03-27
2493,Emprestimo Pessoal,PESQUISOU,2026-01-20
2494,Emprestimo Pessoal,CONTRATOU,2025-05-05
2494,Seguro de Vida,CONTRATOU,2026-03-29
2495,Custeio Agricola,CONTRATOU,2025-08-05
2495,Custeio Agricola,PESQUISOU,2025-10-13
2496,Consorcio Trator,CONTRATOU,2025-11-08
2496,Seguro Safra,CONTRATOU,2026-03-26
2497,Previdencia,PESQUISOU,2026-02-06
2497,Cartao Black,CONTRATOU,2025-11-26
2497,Cartao Black,CONTRATOU,2025-09-20
2498,Maquininha,CONTRATOU,2025-08-05
2498,Antecipacao de Recebiveis,CONTRATOU,2026-03-21
2498,Maquininha,PESQUISOU,2025-08-13
2498,Giro Caixa,CONTRATOU,2025-06-29
2498,Antecipacao de Recebiveis,PESQUISOU,2025-09-21
2499,Cartao Black,CONTRATOU,2025-09-12
2499,Previdencia,CONTRATOU,2026-02-28
2499,Emprestimo Pessoal,CONTRATOU,2025-10-26
2500,Emprestimo Pessoal,CONTRATOU,2025-06-18
2500,Consorcio Carro,CONTRATOU,2025-08-09
2500,Cartao Black,CONTRATOU,2026-03-26
2500,Cartao Black,CONTRATOU,2025-06-25
2500,Seguro de Vida,PESQUISOU,2025-08-09
2501,Antecipacao de Recebiveis,PESQUISOU,2025-09-05
2502,CPR,CONTRATOU,2025-08-26
2502,Seguro Safra,CONTRATOU,2025-12-22
2502,Custeio Agricola,CONTRATOU,2026-02-01
2503,Cartao Black,CONTRATOU,2025-08-20
2503,Seguro de Vida,PESQUISOU,2026-03-02
2503,Seguro de Vida,CONTRATOU,2026-03-31
2503,Cartao Black,CONTRATOU,2025-07-10
2503,Previdencia,CONTRATOU,2025-08-09
2504,Previdencia,CONTRATOU,2025-11-06
2504,Cartao Black,CONTRATOU,2026-04-02
2504,Emprestimo Pessoal,CONTRATOU,2025-10-12
2504,Seguro de Vida,CONTRATOU,2025-05-27
2504,Consorcio Carro,PESQUISOU,2025-07-01
2505,Seguro Safra,PESQUISOU,2025-12-30
2506,Maquininha,CONTRATOU,2025-09-14
2506,Seguro Empresarial,CONTRATOU,2025-08-09
2506,Maquininha,CONTRATOU,2025-09-10
2506,Maquininha,CONTRATOU,2025-10-27
2507,Consorcio Trator,CONTRATOU,2025-08-24
2508,Emprestimo Pessoal,CONTRATOU,2025-07-30
2508,Cartao Black,CONTRATOU,2025-11-07
2509,Cartao Black,CONTRATOU,2025-11-05
2509,Cartao Black,CONTRATOU,2025-08-28
2509,Emprestimo Pessoal,CONTRATOU,2025-10-04
2509,Previdencia,PESQUISOU,2025-04-28
2509,Seguro de Vida,CONTRATOU,2025-12-26
2510,CPR,PESQUISOU,2025-12-20
2510,CPR,CONTRATOU,2025-08-25
2511,Seguro Safra,CONTRATOU,2025-10-06
2511,Consorcio Trator,PESQUISOU,2025-10-31
2511,Consorcio Trator,CONTRATOU,2025-09-17
2511,Seguro Safra,CONTRATOU,2025-10-19
2511,CPR,CONTRATOU,2026-02-02
2512,Seguro Safra,CONTRATOU,2025-06-08
2512,Consorcio Trator,CONTRATOU,2025-08-25
2512,Consorcio Trator,CONTRATOU,2025-08-04
2512,Seguro Safra,CONTRATOU,2026-02-27
2513,Consorcio Trator,CONTRATOU,2026-02-15
2513,CPR,PESQUISOU,2025-10-11
2513,Custeio Agricola,CONTRATOU,2025-10-06
2514,Emprestimo Pessoal,PESQUISOU,2025-11-23
2515,Previdencia,CONTRATOU,2025-11-21
2515,Consorcio Carro,CONTRATOU,2025-12-04
2515,Seguro de Vida,CONTRATOU,2025-11-13
2515,Previdencia,CONTRATOU,2026-02-26
2515,Cartao Black,CONTRATOU,2025-07-26
2516,Seguro de Vida,CONTRATOU,2025-10-06
2516,Emprestimo Pessoal,CONTRATOU,2025-11-02
2516,Previdencia,CONTRATOU,2026-02-06
2516,Emprestimo Pessoal,CONTRATOU,2026-04-08
2517,Previdencia,PESQUISOU,2025-07-01
2518,Giro Caixa,CONTRATOU,2025-12-17
2519,Maquininha,CONTRATOU,2025-10-09
2520,Emprestimo Pessoal,PESQUISOU,2025-07-29
2520,Previdencia,CONTRATOU,2025-10-06
2520,Consorcio Carro,CONTRATOU,2025-12-07
2520,Consorcio Carro,PESQUISOU,2026-02-10
2521,Antecipacao de Recebiveis,CONTRATOU,2025-05-24
2521,Giro Caixa,PESQUISOU,2025-11-14
2521,Seguro Empresarial,PESQUISOU,2026-02-19
2521,Maquininha,CONTRATOU,2025-12-13
2521,Seguro Empresarial,PESQUISOU,2025-11-02
2522,Cartao Black,CONTRATOU,2026-02-13
2523,Cartao Black,CONTRATOU,2025-04-23
2524,Consorcio Carro,PESQUISOU,2026-03-22
2524,Emprestimo Pessoal,CONTRATOU,2026-01-04
2524,Seguro de Vida,PESQUISOU,2025-12-13
2524,Emprestimo Pessoal,PESQUISOU,2025-05-18
2525,Seguro de Vida,PESQUISOU,2025-08-06
2525,Seguro de Vida,CONTRATOU,2025-05-13
2526,Cartao Black,PESQUISOU,2025-04-22
2526,Consorcio Carro,CONTRATOU,2025-11-30
2526,Consorcio Carro,CONTRATOU,2026-02-14
2526,Emprestimo Pessoal,PESQUISOU,2026-01-10
2526,Consorcio Carro,PESQUISOU,2025-08-18
2527,Previdencia,PESQUISOU,2026-02-06
2527,Emprestimo Pessoal,PESQUISOU,2025-04-26
2527,Cartao Black,CONTRATOU,2025-12-04
2527,Cartao Black,PESQUISOU,2025-10-30
2527,Previdencia,CONTRATOU,2025-05-08
2528,Giro Caixa,PESQUISOU,2025-07-10
2528,Maquininha,CONTRATOU,2025-05-04
2529,Seguro de Vida,CONTRATOU,2025-07-22
2529,Cartao Black,PESQUISOU,2026-02-23
2529,Seguro de Vida,PESQUISOU,2025-07-01
2529,Emprestimo Pessoal,CONTRATOU,2025-08-11
2529,Previdencia,CONTRATOU,2025-08-14
2530,Cartao Black,PESQUISOU,2025-05-22
2531,Previdencia,CONTRATOU,2025-06-30
2531,Previdencia,CONTRATOU,2025-05-16
2531,Cartao Black,CONTRATOU,2026-02-17
2532,Cartao Black,PESQUISOU,2025-08-17
2532,Cartao Black,CONTRATOU,2025-05-12
2532,Emprestimo Pessoal,CONTRATOU,2025-07-14
2532,Seguro de Vida,CONTRATOU,2025-06-24
2533,Seguro Safra,PESQUISOU,2025-07-05
2533,Custeio Agricola,CONTRATOU,2025-05-01
2534,Consorcio Carro,CONTRATOU,2025-07-17
2534,Consorcio Carro,PESQUISOU,2025-05-19
2534,Cartao Black,CONTRATOU,2025-11-08
2535,Emprestimo Pessoal,CONTRATOU,2025-12-29
2535,Emprestimo Pessoal,CONTRATOU,2026-04-05
2535,Cartao Black,CONTRATOU,2026-02-14
2535,Consorcio Carro,PESQUISOU,2026-01-03
2535,Emprestimo Pessoal,CONTRATOU,2025-10-22
2536,Consorcio Trator,PESQUISOU,2025-09-05
2536,CPR,PESQUISOU,2025-10-07
2536,CPR,CONTRATOU,2025-05-16
2536,Consorcio Trator,PESQUISOU,2026-02-05
2536,Consorcio Trator,PESQUISOU,2025-04-16
2537,Previdencia,CONTRATOU,2025-12-21
2537,Emprestimo Pessoal,CONTRATOU,2025-07-20
2538,Emprestimo Pessoal,CONTRATOU,2025-11-19
2538,Cartao Black,PESQUISOU,2025-12-01
2538,Cartao Black,CONTRATOU,2025-06-17
2538,Consorcio Carro,PESQUISOU,2025-06-15
2539,Consorcio Carro,CONTRATOU,2026-04-12
2539,Previdencia,PESQUISOU,2025-05-25
2540,Seguro Safra,PESQUISOU,2025-07-03
2540,Custeio Agricola,CONTRATOU,2026-02-23
2540,Custeio Agricola,CONTRATOU,2025-05-30
2540,Seguro Safra,CONTRATOU,2025-05-03
2540,CPR,CONTRATOU,2025-10-29
2541,Seguro Safra,CONTRATOU,2025-12-25
2542,Antecipacao de Recebiveis,CONTRATOU,2025-07-14
2542,Maquininha,CONTRATOU,2026-02-14
2542,Antecipacao de Recebiveis,CONTRATOU,2025-08-23
2542,Seguro Empresarial,CONTRATOU,2025-08-28
2543,Consorcio Carro,CONTRATOU,2025-05-25
2544,Seguro Empresarial,PESQUISOU,2026-02-26
2545,Antecipacao de Recebiveis,CONTRATOU,2026-03-19
2545,Antecipacao de Recebiveis,PESQUISOU,2025-11-08
2545,Giro Caixa,PESQUISOU,2026-03-17
2546,Cartao Black,PESQUISOU,2025-12-21
2546,Emprestimo Pessoal,CONTRATOU,2026-01-24
2547,Seguro de Vida,PESQUISOU,2025-11-22
2548,Antecipacao de Recebiveis,PESQUISOU,2026-01-09
2548,Antecipacao de Recebiveis,CONTRATOU,2025-06-01
2548,Maquininha,PESQUISOU,2025-08-13
2548,Seguro Empresarial,CONTRATOU,2025-09-26
2548,Antecipacao de Recebiveis,PESQUISOU,2025-12-26
2549,Antecipacao de Recebiveis,CONTRATOU,2026-01-08
2549,Giro Caixa,CONTRATOU,2025-07-23
2549,Antecipacao de Recebiveis,CONTRATOU,2025-09-10
2549,Giro Caixa,CONTRATOU,2025-12-24
2550,Emprestimo Pessoal,PESQUISOU,2025-08-09
2550,Emprestimo Pessoal,CONTRATOU,2026-01-09
2550,Seguro de Vida,PESQUISOU,2025-04-16
2551,Cartao Black,CONTRATOU,2026-03-18
2551,Previdencia,PESQUISOU,2025-06-02
2552,Consorcio Carro,CONTRATOU,2025-12-31
2552,Emprestimo Pessoal,CONTRATOU,2026-02-12
2553,Cartao Black,CONTRATOU,2025-10-22
2553,Emprestimo Pessoal,CONTRATOU,2025-07-18
2553,Emprestimo Pessoal,CONTRATOU,2025-09-21
2553,Seguro de Vida,PESQUISOU,2026-01-30
2554,Previdencia,CONTRATOU,2025-11-24
2554,Cartao Black,CONTRATOU,2026-03-02
2554,Seguro de Vida,CONTRATOU,2025-06-24
2555,Seguro Empresarial,CONTRATOU,2026-03-02
2555,Seguro Empresarial,CONTRATOU,2026-03-07
2555,Antecipacao de Recebiveis,PESQUISOU,2025-06-30
2555,Seguro Empresarial,PESQUISOU,2025-04-21
2556,Seguro de Vida,CONTRATOU,2025-05-08
2556,Previdencia,PESQUISOU,2025-07-05
2556,Consorcio Carro,CONTRATOU,2025-08-17
2557,Consorcio Trator,CONTRATOU,2025-10-08
2558,Previdencia,CONTRATOU,2025-08-21
2559,Consorcio Trator,CONTRATOU,2026-01-30
2559,Seguro Safra,CONTRATOU,2025-08-30
2559,Consorcio Trator,CONTRATOU,2025-06-09
2559,CPR,CONTRATOU,2025-08-31
2560,Emprestimo Pessoal,CONTRATOU,2025-07-27
2561,Seguro Empresarial,CONTRATOU,2026-04-06
2561,Giro Caixa,CONTRATOU,2026-04-03
2562,Seguro Safra,CONTRATOU,2025-07-30
2563,Consorcio Carro,CONTRATOU,2025-08-19
2563,Seguro de Vida,CONTRATOU,2026-01-06
2563,Emprestimo Pessoal,CONTRATOU,2025-07-31
2563,Consorcio Carro,CONTRATOU,2025-11-24
2564,Emprestimo Pessoal,PESQUISOU,2025-12-04
2564,Seguro de Vida,CONTRATOU,2026-01-11
2564,Previdencia,CONTRATOU,2026-03-26
2565,Emprestimo Pessoal,CONTRATOU,2025-11-30
2565,Consorcio Carro,CONTRATOU,2025-09-15
2565,Previdencia,CONTRATOU,2025-04-20
2565,Emprestimo Pessoal,PESQUISOU,2026-03-08
2566,Consorcio Carro,CONTRATOU,2025-11-25
2566,Consorcio Carro,CONTRATOU,2026-01-10
2566,Consorcio Carro,PESQUISOU,2025-06-18
2567,Cartao Black,CONTRATOU,2025-12-23
2567,Emprestimo Pessoal,CONTRATOU,2026-04-07
2568,Seguro Safra,PESQUISOU,2025-05-05
2568,Custeio Agricola,CONTRATOU,2025-10-06
2568,Custeio Agricola,PESQUISOU,2025-08-24
2568,Custeio Agricola,CONTRATOU,2025-12-10
2568,CPR,CONTRATOU,2025-10-24
2569,Seguro de Vida,PESQUISOU,2026-02-26
2569,Previdencia,CONTRATOU,2026-02-19
2569,Consorcio Carro,CONTRATOU,2025-06-17
2569,Emprestimo Pessoal,PESQUISOU,2025-05-02
2570,Emprestimo Pessoal,CONTRATOU,2025-06-07
2570,Consorcio Carro,CONTRATOU,2026-02-17
2571,Consorcio Carro,CONTRATOU,2025-09-28
2572,Maquininha,CONTRATOU,2025-04-19
2573,Previdencia,CONTRATOU,2025-05-13
2573,Consorcio Carro,CONTRATOU,2025-08-15
2574,Seguro Safra,CONTRATOU,2025-09-15
2574,Custeio Agricola,PESQUISOU,2026-02-18
2575,Previdencia,CONTRATOU,2025-06-30
2576,Emprestimo Pessoal,CONTRATOU,2025-09-29
2576,Emprestimo Pessoal,CONTRATOU,2025-09-05
2576,Seguro de Vida,CONTRATOU,2025-07-09
2576,Previdencia,CONTRATOU,2025-10-08
2576,Consorcio Carro,PESQUISOU,2025-05-23
2577,Emprestimo Pessoal,CONTRATOU,2026-04-06
2577,Consorcio Carro,CONTRATOU,2025-07-31
2577,Consorcio Carro,PESQUISOU,2025-07-28
2577,Consorcio Carro,CONTRATOU,2025-11-12
2577,Emprestimo Pessoal,CONTRATOU,2025-05-21
2578,Emprestimo Pessoal,CONTRATOU,2026-02-11
2578,Seguro de Vida,PESQUISOU,2026-03-05
2578,Cartao Black,CONTRATOU,2025-07-12
2579,Previdencia,CONTRATOU,2026-02-13
2579,Cartao Black,CONTRATOU,2025-11-19
2579,Cartao Black,CONTRATOU,2026-04-14
2579,Consorcio Carro,CONTRATOU,2025-05-17
2579,Cartao Black,PESQUISOU,2025-08-15
2580,Emprestimo Pessoal,CONTRATOU,2026-02-15
2580,Cartao Black,CONTRATOU,2025-09-24
2580,Seguro de Vida,CONTRATOU,2025-10-03
2581,Seguro Empresarial,CONTRATOU,2025-06-13
2581,Seguro Empresarial,CONTRATOU,2026-01-02
2582,Emprestimo Pessoal,CONTRATOU,2025-06-04
2582,Cartao Black,PESQUISOU,2026-01-10
2582,Consorcio Carro,CONTRATOU,2025-11-17
2583,Emprestimo Pessoal,PESQUISOU,2025-07-17
2583,Consorcio Carro,PESQUISOU,2025-09-26
2583,Emprestimo Pessoal,CONTRATOU,2025-04-30
2583,Cartao Black,PESQUISOU,2025-11-17
2584,Emprestimo Pessoal,CONTRATOU,2025-05-13
2584,Emprestimo Pessoal,CONTRATOU,2025-11-01
2584,Seguro de Vida,CONTRATOU,2025-06-18
2584,Consorcio Carro,CONTRATOU,2026-03-21
2584,Emprestimo Pessoal,CONTRATOU,2025-12-28
2585,Seguro Empresarial,CONTRATOU,2025-10-11
2585,Antecipacao de Recebiveis,CONTRATOU,2026-01-09
2586,Seguro Empresarial,CONTRATOU,2025-04-28
2587,Seguro Safra,CONTRATOU,2026-04-09
2587,Custeio Agricola,PESQUISOU,2025-09-07
2588,Seguro Safra,CONTRATOU,2025-10-05
2588,Consorcio Trator,CONTRATOU,2025-05-14
2588,Consorcio Trator,CONTRATOU,2025-12-20
2588,CPR,CONTRATOU,2025-11-18
2589,Previdencia,PESQUISOU,2025-08-13
2589,Consorcio Carro,CONTRATOU,2025-06-11
2589,Cartao Black,PESQUISOU,2025-05-06
2589,Emprestimo Pessoal,PESQUISOU,2025-10-30
2590,CPR,CONTRATOU,2025-04-30
2590,CPR,PESQUISOU,2025-09-22
2591,Previdencia,CONTRATOU,2026-01-01
2591,Seguro de Vida,CONTRATOU,2026-03-07
2591,Cartao Black,CONTRATOU,2025-08-06
2592,Consorcio Trator,PESQUISOU,2025-09-20
2592,Seguro Safra,CONTRATOU,2026-03-27
2593,Seguro de Vida,CONTRATOU,2026-03-26
2593,Seguro de Vida,CONTRATOU,2025-09-01
2593,Emprestimo Pessoal,PESQUISOU,2025-08-31
2594,Maquininha,PESQUISOU,2025-10-05
